SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
HUDCO, N9, 01-Oct-2020,1272.63,1275,1280,1273.1,1280,1280,1274.98,66,0.84,12,51,77.27
HUDCO, ND, 01-Oct-2020,1345,1268.55,1268.55,1253,1263.9,1261.36,1258.84,2121,26.7,38,1856,87.51
HUDCO, NE, 01-Oct-2020,1468.12,1468.5,1470,1465,1470,1469.23,1468.5,2158,31.69,12,2158,100
HUSYSLTD, SM, 01-Oct-2020,80.4,85,85,76.1,82,82,81.03,8000,6.48,4,6000,75
IBMFNIFTY, EQ, 01-Oct-2020,127.07,120,123.95,120,122.49,122.45,121.58,3692,4.49,66,1509,40.87
IBREALEST, EQ, 01-Oct-2020,51.25,51.8,52.5,51.5,52,52.1,52.02,794884,413.5,3707,335432,42.2
IBUCCREDIT, N4, 01-Oct-2020,1100,1093,1093,1093,1093,1093,1093,30,0.33,1,30,100
IBUCCREDIT, N6, 01-Oct-2020,926,928,928,928,928,928,928,13,0.12,2,13,100
IBUCCREDIT, N7, 01-Oct-2020,825,825,860,825,840,840,845.61,290,2.45,7,290,100
IBUCCREDIT, ND, 01-Oct-2020,1002,1002,1002,1000,1000,1000,1000.43,75,0.75,3,75,100
IBULHSGFIN, EQ, 01-Oct-2020,157.15,159,161.8,155.75,156.25,156.5,158.98,17685500,28117.11,106720,2160916,12.22
IBULHSGFIN, N7, 01-Oct-2020,1300,1305,1305,1305,1305,1305,1305,365,4.76,3,365,100
IBULHSGFIN, N8, 01-Oct-2020,870,864,864,815.5,844,844,816.7,451,3.68,6,450,99.78
IBULHSGFIN, NA, 01-Oct-2020,725.07,732.49,732.49,732.49,732.49,732.49,732.49,541,3.96,32,541,100
IBULISL, EQ, 01-Oct-2020,41.1,41.1,42.65,41,41.8,41.7,41.55,74721,31.05,587,54232,72.58
IBVENTPP, E1, 01-Oct-2020,99.55,100,119.45,100,119,114.85,107.68,751933,809.7,4298,547021,72.75
IBVENTURES, EQ, 01-Oct-2020,249.95,253.8,267.45,250.65,265,264.9,260.6,2558725,6667.95,20117,985557,38.52
ICEMAKE, SM, 01-Oct-2020,53,55.35,55.45,55.35,55.45,55.45,55.38,6000,3.32,3,4000,66.67
ICICI500, EQ, 01-Oct-2020,152.52,154,154.85,153.75,154.85,154.14,154.36,503,0.78,71,288,57.26
ICICIALPLV, EQ, 01-Oct-2020,120.85,140,140,120.85,121.7,121.7,122.88,1753,2.15,23,1506,85.91
ICICIB22, EQ, 01-Oct-2020,24.15,24.21,24.5,24.21,24.5,24.48,24.44,172644,42.2,12187,106911,61.93
ICICIBANK, EQ, 01-Oct-2020,354.75,358.25,371.2,358.25,368.5,369.2,366.8,23237126,85233.59,190213,5430749,23.37
ICICIBANKN, EQ, 01-Oct-2020,213.68,213.11,221.9,212.61,221.63,220.93,218.98,8971,19.64,471,5054,56.34
ICICIBANKP, EQ, 01-Oct-2020,117.34,117.01,125,117.01,125,123.24,121.95,68502,83.54,266,53866,78.63
ICICIGI, EQ, 01-Oct-2020,1299.5,1291.5,1309.35,1285,1301.85,1301.3,1302.08,237110,3087.37,11612,182369,76.91
ICICIGOLD, EQ, 01-Oct-2020,44.93,44.93,45.28,44.9,45.07,44.97,45.09,73553,33.17,719,49649,67.5
ICICILIQ, EQ, 01-Oct-2020,999.99,999.5,1000,998.65,1000,999.99,1000,5538,55.38,37,5482,98.99
ICICILOVOL, EQ, 01-Oct-2020,96.12,107.7,107.7,93,96.8,96.58,95.99,3283,3.15,179,1355,41.27
ICICIM150, EQ, 01-Oct-2020,65,65.34,65.95,65.3,65.3,65.3,65.57,4756,3.12,38,2083,43.8
ICICIMCAP, EQ, 01-Oct-2020,64.54,65,65.52,64.96,65.45,65.44,65.3,3343,2.18,92,2165,64.76
ICICINF100, EQ, 01-Oct-2020,122.22,122.69,124.35,122.69,123.5,123.51,123.78,2490,3.08,89,2111,84.78
ICICINIFTY, EQ, 01-Oct-2020,118.98,128.85,128.85,111.8,120.7,120.65,120.62,73133,88.21,3769,51362,70.23
ICICINV20, EQ, 01-Oct-2020,58.02,59,60,57,58.5,58.36,58.01,3860,2.24,315,2446,63.37
ICICINXT50, EQ, 01-Oct-2020,27.41,27.41,28.47,27.41,27.68,27.66,27.67,7635,2.11,127,5971,78.21
ICICIPRULI, EQ, 01-Oct-2020,420.9,422.7,432.45,422,424.95,423.4,427.01,1064236,4544.4,47007,305184,28.68
ICICISENSX, EQ, 01-Oct-2020,408.84,416,417.15,413.06,415,415.25,416.38,925,3.85,63,800,86.49
ICICITECH, EQ, 01-Oct-2020,199.9,201.65,210,200.25,201,201.23,204.07,4280,8.73,81,1258,29.39
ICIL, EQ, 01-Oct-2020,101.6,101.7,111.75,101.7,111.75,111.75,108.84,1009161,1098.39,6816,672454,66.63
ICRA, EQ, 01-Oct-2020,2823.5,2816.95,2861.5,2800,2811,2830.9,2833.33,960,27.2,189,689,71.77
IDBI, EQ, 01-Oct-2020,34.75,35.25,35.5,33.65,34.7,34.8,35.12,604040,212.11,3019,298270,49.38
IDBIGOLD, EQ, 01-Oct-2020,4550,4578,4594,4561,4588.95,4588.35,4579.11,50,2.29,32,30,60
IDEA, EQ, 01-Oct-2020,9.55,9.3,9.5,9.1,9.2,9.25,9.25,215631881,19956.53,220419,70214902,32.56
IDFC, EQ, 01-Oct-2020,32.3,32.45,32.75,31.25,31.6,31.85,32.08,2986801,958.07,4948,1326263,44.4
IDFCFIRSTB, EQ, 01-Oct-2020,29.95,30.05,30.7,30,30.25,30.35,30.43,55355538,16845.34,43725,4408624,7.96
IDFCFIRSTB, N1, 01-Oct-2020,5301,5320.01,5320.01,5320.01,5320.01,5320.01,5320.01,2,0.11,1,2,100
IDFCFIRSTB, N2, 01-Oct-2020,10650.5,10306.05,10650,10306.05,10647.1,10647.1,10559.37,31,3.27,9,25,80.65
IDFCFIRSTB, N3, 01-Oct-2020,5285.23,5280,5280,5115.23,5115.23,5115.23,5225.08,12,0.63,3,12,100
IDFCFIRSTB, N4, 01-Oct-2020,10155.25,10155.2,10155.2,10155.2,10155.2,10155.2,10155.2,70,7.11,5,70,100
IDFCFIRSTB, N5, 01-Oct-2020,5180,5180,5180,5114.01,5179,5146.5,5157.67,12,0.62,3,8,66.67
IDFCFIRSTB, N6, 01-Oct-2020,10400,10326.01,10400,10326.01,10400,10385,10354.32,16,1.66,6,15,93.75
IDFCFIRSTB, N7, 01-Oct-2020,5115.01,5115,5165,5115,5165,5165,5140,8,0.41,2,4,50
IDFCFIRSTB, NA, 01-Oct-2020,10550,10550,10550,10520,10550,10550,10541.47,43,4.53,16,39,90.7
IDFCFIRSTB, NC, 01-Oct-2020,10050,10000,10050,10000,10050,10049.42,10020.53,177,17.74,37,173,97.74
IDFCFIRSTB, NE, 01-Oct-2020,9805,9750.01,9805,9750.01,9805,9785,9785,12,1.17,3,8,66.67
IDFNIFTYET, EQ, 01-Oct-2020,114.11,119,119.99,113.05,113.4,113.4,118.25,136,0.16,6,118,86.76
IEX, EQ, 01-Oct-2020,207.85,209.85,215.8,205,205.85,206,211.26,1624642,3432.26,25345,597074,36.75
IFBAGRO, EQ, 01-Oct-2020,329.9,335,338.45,324.05,326.95,325.4,329.73,3671,12.1,338,2184,59.49
IFBIND, EQ, 01-Oct-2020,601.15,605.1,619.95,594.3,603,599.6,603.34,44396,267.86,2143,12035,27.11
IFCI, EQ, 01-Oct-2020,6,6.1,6.1,5.95,6,6,6.01,622897,37.42,33032,388857,62.43
IFCI, NF, 01-Oct-2020,1049.09,1087.49,1087.49,1087.49,1087.49,1087.49,1087.49,10,0.11,2,10,100
IFCI, NH, 01-Oct-2020,1085,1090,1090,1087,1087,1087,1087.71,106,1.15,5,99,93.4
IFCI, NL, 01-Oct-2020,1059,1057,1058,1055,1055,1055.4,1056.5,600,6.34,9,600,100
IFGLEXPOR, EQ, 01-Oct-2020,150.6,152.3,160,151.5,154.05,157.9,154.84,3477,5.38,140,2681,77.11
IGARASHI, EQ, 01-Oct-2020,284.5,290,296,285.7,290.15,287.15,291.04,62215,181.07,2518,18180,29.22
IGL, EQ, 01-Oct-2020,386.8,399.9,402.4,391.5,400.2,401.1,396.91,4353165,17278.31,59824,1157108,26.58
IGPL, EQ, 01-Oct-2020,313.85,321.1,331.5,321,323,323.35,325.06,92221,299.77,3212,46033,49.92
IIFCL, N4, 01-Oct-2020,1447.95,1440,1440,1435.1,1440,1439.42,1439.43,30,0.43,6,26,86.67
IIFL, EQ, 01-Oct-2020,79.55,79.85,82.95,79.85,80.7,80.8,81.54,413188,336.9,3094,122534,29.66
IIFL, N3, 01-Oct-2020,1164.25,1164.85,1164.85,1164.85,1164.85,1164.85,1164.85,15,0.17,1,15,100
IIFL, N4, 01-Oct-2020,1022,1020.11,1028,1020.11,1025,1025,1023.98,117,1.2,3,117,100
IIFL, N5, 01-Oct-2020,1084,1084,1084.3,1071,1071,1071,1082.05,300,3.25,5,300,100
IIFL, N8, 01-Oct-2020,1110.95,1092,1111.2,1092,1111.2,1111.2,1108.46,49,0.54,3,42,85.71
IIFL, ND, 01-Oct-2020,952,952,952,952,952,952,952,10,0.1,1,10,100
IIFLSEC, EQ, 01-Oct-2020,38.8,39.45,40,38.55,39,39.05,39.35,699471,275.24,2247,452415,64.68
IIFLWAM, EQ, 01-Oct-2020,961.75,953,991.9,953,991,989.85,987.82,21046,207.9,1048,18407,87.46
IITL, BE, 01-Oct-2020,54.5,54.9,54.9,54,54,54,54.87,130,0.07,6, -, -
IL&FSENGG, BZ, 01-Oct-2020,4.2,4,4.4,4,4,4,4.25,34708,1.47,44, -, -
IL&FSTRANS, BZ, 01-Oct-2020,1.2,1.15,1.25,1.15,1.15,1.2,1.2,56436,0.68,54, -, -
IMAGICAA, EQ, 01-Oct-2020,3.75,3.9,3.9,3.8,3.9,3.9,3.88,29029,1.13,57,22479,77.44
IMFA, EQ, 01-Oct-2020,227.4,227.15,230,225,226.5,225.6,227.2,9365,21.28,728,5996,64.03
IMPAL, EQ, 01-Oct-2020,555,546.55,556,546.5,552.1,552.4,553.72,947,5.24,66,743,78.46
INDBANK, EQ, 01-Oct-2020,9.75,9.8,10,9.7,10,10,9.95,56869,5.66,174,34855,61.29
INDHOTEL, EQ, 01-Oct-2020,95,99.2,101.7,93.5,97,97,97.77,13320448,13023.93,34985,7569237,56.82
INDIACEM, EQ, 01-Oct-2020,117.05,118,121.25,117.55,119.05,119.3,119.59,1801887,2154.91,14911,725115,40.24
INDIAGLYCO, EQ, 01-Oct-2020,278.4,280.35,283.2,277.5,279.3,280.15,280.08,71721,200.87,2088,36484,50.87
INDIAMART, EQ, 01-Oct-2020,4995.05,5140,5140,4935.15,4985,4994.1,5045.56,128003,6458.47,20444,72800,56.87
INDIANB, EQ, 01-Oct-2020,56.3,56.9,57.9,56.8,57.05,57.2,57.31,419375,240.33,3518,144889,34.55
INDIANCARD, EQ, 01-Oct-2020,99.8,99.7,99.7,95.7,98,98,97.98,840,0.82,30,399,47.5
INDIANHUME, EQ, 01-Oct-2020,169.6,171.35,173.75,169.5,170.4,170.3,171.67,20993,36.04,549,8990,42.82
INDIGO, EQ, 01-Oct-2020,1249.1,1251,1283.5,1251,1270.6,1269.4,1268.02,1036579,13143.99,36520,190225,18.35
INDIGRID, IV, 01-Oct-2020,105.62,106,106.35,103.6,105.38,105.49,105.31,598752,630.54,206,539217,90.06
INDLMETER, EQ, 01-Oct-2020,14.7,15.4,15.4,14.5,15.2,15.2,14.69,260,0.04,12,257,98.85
INDNIPPON, EQ, 01-Oct-2020,342.85,345,363.75,344.15,349,348.85,354.27,24105,85.4,1267,12773,52.99
INDOCO, EQ, 01-Oct-2020,256.25,258.8,277.7,257.4,270.4,272.9,262.81,1106833,2908.9,7063,887586,80.19
INDORAMA, EQ, 01-Oct-2020,23.2,23.2,24.35,22.75,24.35,24.35,23.93,22835,5.46,135,17948,78.6
INDOSOLAR, BZ, 01-Oct-2020,1.3,1.25,1.3,1.25,1.3,1.25,1.25,18499,0.23,23, -, -
INDOSTAR, EQ, 01-Oct-2020,280.15,280,293.8,278.25,290.95,290.9,289.15,19767,57.16,1105,9487,47.99
INDOTECH, EQ, 01-Oct-2020,94.7,93.65,95.85,93.5,95,93.9,94.83,9505,9.01,100,8998,94.67
INDOTHAI, EQ, 01-Oct-2020,16.85,16.6,17.65,16.6,17.65,17.65,16.97,516,0.09,12,155,30.04
INDOWIND, EQ, 01-Oct-2020,2.8,2.7,2.9,2.7,2.8,2.75,2.78,6569,0.18,33,4956,75.45
INDRAMEDCO, EQ, 01-Oct-2020,50.15,51,51,49.45,49.9,49.65,49.93,74594,37.25,886,47761,64.03
INDSWFTLAB, EQ, 01-Oct-2020,50.05,50.5,52.1,49.1,51,51.35,50.87,153313,77.98,992,94033,61.33
INDTERRAIN, EQ, 01-Oct-2020,31.45,31.05,32,30.65,31.2,31.15,31.36,73893,23.18,749,48013,64.98
INDUSINDBK, EQ, 01-Oct-2020,527.4,540,597.05,537,593,592.2,573.24,49858887,285812.84,490730,6504715,13.05
INEOSSTYRO, EQ, 01-Oct-2020,497.7,504.95,539,504.95,533.35,532.95,526.97,62494,329.33,2708,36784,58.86
INFIBEAM, EQ, 01-Oct-2020,74.4,74.2,76.1,74.2,75,75.1,75.41,445834,336.19,4170,276852,62.1
INFOBEAN, EQ, 01-Oct-2020,162.95,166.95,171.05,163.35,171.05,171.05,169.11,54442,92.07,698,33107,60.81
INFOMEDIA, BE, 01-Oct-2020,2.55,2.55,2.55,2.45,2.45,2.45,2.45,257,0.01,3, -, -
INFRABEES, EQ, 01-Oct-2020,317.91,331,333.88,318.78,319.4,319.55,320.6,685,2.2,25,580,84.67
INFRATEL, EQ, 01-Oct-2020,175.3,175.45,182.3,175.45,178.55,178.95,179.35,8533545,15304.58,57275,1361420,15.95
INFY, EQ, 01-Oct-2020,1008.25,1020.6,1026.5,1011.75,1018.7,1017.65,1016.4,5563432,56546.51,122973,2805180,50.42
INGERRAND, EQ, 01-Oct-2020,590.1,597.9,597.9,587.05,590.05,590.9,590.94,12453,73.59,2009,8005,64.28
INNOVATIVE, SM, 01-Oct-2020,6.6,6.3,6.35,6.3,6.3,6.3,6.32,9000,0.57,3,9000,100
INOXLEISUR, EQ, 01-Oct-2020,270.5,318,318,282.7,287.1,286.95,299.18,4538179,13577.16,107007,1337574,29.47
INOXWIND, EQ, 01-Oct-2020,39,40.85,41.8,39.2,39.85,40,40.7,121730,49.54,1171,57379,47.14
INSECTICID, EQ, 01-Oct-2020,485.4,490,494.3,480.2,481.15,483.15,488.1,14705,71.78,1124,7025,47.77
INSPIRISYS, EQ, 01-Oct-2020,29.5,28.3,29.4,28.3,28.8,28.85,28.97,8587,2.49,41,7816,91.02
INTELLECT, EQ, 01-Oct-2020,223.25,234.4,234.4,230,234.4,234.4,234.04,354984,830.79,1544,172234,48.52
INTENTECH, EQ, 01-Oct-2020,33.2,34.8,34.8,33.6,33.8,34.05,34.38,19672,6.76,196,14091,71.63
INVENTURE, EQ, 01-Oct-2020,17.3,17.35,17.35,17,17.05,17.05,17.07,6423,1.1,60,3192,49.7
IOB, EQ, 01-Oct-2020,9.2,9.2,9.35,9.2,9.35,9.3,9.28,735921,68.32,1724,469029,63.73
IOC, EQ, 01-Oct-2020,73.9,73.95,75,73.45,73.95,74.1,74.21,14256817,10580.45,34985,2717154,19.06
IOLCP, EQ, 01-Oct-2020,726,732.95,738,723.5,727.05,727.1,729.71,267368,1951,8956,128556,48.08
IPCALAB, EQ, 01-Oct-2020,2166.45,2189.9,2267.95,2168,2264.9,2253.7,2229.91,304845,6797.76,41380,118694,38.94
IRB, EQ, 01-Oct-2020,113.1,114.9,114.9,111.75,112.3,112.05,112.82,302694,341.49,3104,157172,51.92
IRBINVIT, IV, 01-Oct-2020,33.99,34.23,34.42,33.75,34.1,34.1,34.1,190000,64.8,54,180000,94.74
IRCON, EQ, 01-Oct-2020,79.55,80.1,80.9,79.5,80.45,80.1,80.21,407371,326.73,3318,171203,42.03
IRCTC, EQ, 01-Oct-2020,1384,1410,1410,1370,1382,1379.3,1387.77,297196,4124.4,23042,145195,48.85
IREDA, N2, 01-Oct-2020,1650,1695,1695,1695,1695,1695,1695,1,0.02,1,1,100
IREDA, N5, 01-Oct-2020,1350,1339,1339,1339,1339,1339,1339,100,1.34,2,100,100
IREDA, N7, 01-Oct-2020,1263,1263,1270,1263,1270,1270,1269.03,58,0.74,2,58,100
IRFC, N1, 01-Oct-2020,1055,1055,1055,1051.01,1052.99,1052.1,1052.13,2108,22.18,24,1886,89.47
IRFC, N2, 01-Oct-2020,1193,1188.99,1188.99,1180,1180,1180,1184.5,200,2.37,2,200,100
IRFC, N3, 01-Oct-2020,1118.9,1050.2,1050.5,1050.2,1050.5,1050.5,1050.35,20,0.21,3,10,50
IRFC, N7, 01-Oct-2020,1295,1282.9,1285,1200,1200.1,1283.05,1283.06,1092,14.01,23,1089,99.73
IRFC, N9, 01-Oct-2020,1165.2,1165.1,1165.1,1165,1165,1165,1165.03,315,3.67,29,315,100
IRFC, NA, 01-Oct-2020,1324.99,1309.1,1310.28,1309,1309.2,1309.2,1309.7,2720,35.62,17,2420,88.97
IRFC, ND, 01-Oct-2020,1169.7,1169.7,1169.7,1150,1160,1160,1155.92,776,8.97,10,751,96.78
IRFC, NE, 01-Oct-2020,1328,1330,1330,1323,1326,1326,1325.55,105,1.39,5,74,70.48
IRFC, NJ, 01-Oct-2020,1206.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,25,0.3,1,25,100
IRFC, NN, 01-Oct-2020,1104,1093.06,1110,1093.05,1110,1110,1096.42,250,2.74,4,200,80
ISEC, EQ, 01-Oct-2020,463.35,467.95,472,457.5,462.6,464.15,467.75,102059,477.39,4302,41975,41.13
ISFT, EQ, 01-Oct-2020,78.55,78.55,78.55,74.7,77.5,76.55,75.89,3962,3.01,100,3022,76.27
ISMTLTD, BE, 01-Oct-2020,10.45,10.45,10.75,9.95,10.1,9.95,9.97,149942,14.95,141, -, -
ITC, EQ, 01-Oct-2020,171.7,174.5,174.6,170.1,170.9,170.85,171.42,19758300,33870.16,104692,7700292,38.97
ITDC, EQ, 01-Oct-2020,232.5,233.1,242,233.1,238,237.65,238.35,79029,188.37,2772,23349,29.54
ITDCEM, EQ, 01-Oct-2020,51.2,52,52.35,50,50.5,50.3,51.03,395563,201.84,2801,198332,50.14
ITI, EQ, 01-Oct-2020,124.85,126,127.7,124,124.7,125.1,125.87,254201,319.95,3411,75469,29.69
IVC, BE, 01-Oct-2020,3.75,3.7,3.9,3.7,3.8,3.8,3.79,43847,1.66,53, -, -
IVP, EQ, 01-Oct-2020,45.55,47,47.8,45,47.45,46.15,46.16,2333,1.08,83,628,26.92
IVZINGOLD, EQ, 01-Oct-2020,4593.95,4595,4595,4595,4595,4595,4595,11,0.51,3,11,100
IVZINNIFTY, EQ, 01-Oct-2020,1222.05,1234.95,1239.45,1220.05,1239.45,1239.45,1221.61,22,0.27,3,20,90.91
IZMO, EQ, 01-Oct-2020,34.5,35.95,35.95,34.15,35.8,35.65,35.33,19981,7.06,275,11933,59.72
J&KBANK, EQ, 01-Oct-2020,14.85,14.9,15.3,14.9,15.2,15.2,15.06,852831,128.47,1482,670675,78.64
JAGRAN, EQ, 01-Oct-2020,37.25,37.45,37.5,37.1,37.25,37.15,37.38,165842,61.99,964,108705,65.55
JAGSNPHARM, EQ, 01-Oct-2020,37.5,37.65,38.55,37.35,37.85,38.15,38.15,27458,10.48,219,17616,64.16
JAIBALAJI, EQ, 01-Oct-2020,15.75,16.15,16.15,15.2,15.25,15.3,15.46,10619,1.64,39,10124,95.34
JAICORPLTD, EQ, 01-Oct-2020,81.55,82.6,83.35,81.5,81.8,81.8,82.4,337708,278.28,2334,79579,23.56
JAINSTUDIO, BZ, 01-Oct-2020,1.95,1.9,1.9,1.9,1.9,1.9,1.9,1010,0.02,6, -, -
JAMNAAUTO, EQ, 01-Oct-2020,43.85,44.4,45.45,44.2,44.5,44.45,44.81,845229,378.72,4447,505582,59.82
JASH, EQ, 01-Oct-2020,204.6,210,214.85,201.35,208,207.95,208.83,118193,246.83,1705,89589,75.8
JAYAGROGN, EQ, 01-Oct-2020,93,94,94.5,92.75,93.9,93.1,93.37,4824,4.5,97,3804,78.86
JAYBARMARU, EQ, 01-Oct-2020,226.6,225,230,220,220,221,224.57,37863,85.03,1677,13758,36.34
JAYNECOIND, BE, 01-Oct-2020,3,3,3.15,3,3.05,3.1,3.05,2481,0.08,13, -, -
JAYSREETEA, EQ, 01-Oct-2020,58.85,60.4,60.95,59.3,59.5,59.9,60.16,69304,41.69,1073,30452,43.94
JBCHEPHARM, EQ, 01-Oct-2020,988.3,989,999,978.05,991,991.05,989.39,136376,1349.29,11922,74476,54.61
JBFIND, EQ, 01-Oct-2020,7.7,7.95,8,7.6,7.95,7.9,7.9,33457,2.64,134,19354,57.85
JBMA, EQ, 01-Oct-2020,234.6,236.25,240,232.5,236,234.4,235.9,24959,58.88,1213,11616,46.54
JCHAC, EQ, 01-Oct-2020,2223.3,2210.05,2242.6,2160.75,2180,2213.85,2205.04,6083,134.13,1424,2566,42.18
JETAIRWAYS, BZ, 01-Oct-2020,28.55,28.55,28.95,27.2,27.9,27.85,28.17,71775,20.22,389, -, -
JHS, BE, 01-Oct-2020,22.65,22.65,23.75,21.65,21.65,21.8,22.77,128139,29.18,396, -, -
JINDALPHOT, EQ, 01-Oct-2020,12.65,12.7,12.95,12.5,12.7,12.5,12.54,745,0.09,20,695,93.29
JINDALPOLY, EQ, 01-Oct-2020,431.5,434,441.95,434,435.35,435.25,437.07,15281,66.79,1703,8588,56.2
JINDALSAW, EQ, 01-Oct-2020,62.9,63.3,65.2,63.05,63.55,63.45,64.06,485444,310.97,3222,148633,30.62
JINDALSTEL, EQ, 01-Oct-2020,186.85,186.85,194.9,186.8,190,190.3,192.16,11995948,23051.48,122027,1028713,8.58
JINDRILL, EQ, 01-Oct-2020,77.4,77.9,78.85,76.2,77.65,78.2,78.04,15858,12.38,284,8971,56.57
JINDWORLD, EQ, 01-Oct-2020,47.75,48.9,49.95,46.75,48,47.05,47.91,27366,13.11,590,9266,33.86
JISLDVREQS, EQ, 01-Oct-2020,10.8,10.8,11.25,10.8,11.05,10.9,10.98,36355,3.99,202,21800,59.96
JISLJALEQS, EQ, 01-Oct-2020,14.05,13.95,14.7,13.8,14.4,14.5,14.34,2098971,300.97,2777,1130971,53.88
JITFINFRA, BE, 01-Oct-2020,7.35,7.35,7.35,7.05,7.05,7.05,7.06,3566,0.25,7, -, -
JIYAECO, EQ, 01-Oct-2020,8.5,8.4,8.7,8.4,8.4,8.5,8.5,23393,1.99,109,17791,76.05
JKCEMENT, EQ, 01-Oct-2020,1506.85,1517,1559.95,1517,1530,1530.6,1534.48,19064,292.53,3403,8556,44.88
JKIL, EQ, 01-Oct-2020,105.6,104.75,108.4,104.25,107.05,107.5,106.95,45231,48.37,1260,22357,49.43
JKLAKSHMI, EQ, 01-Oct-2020,257.5,260,264.95,259.55,261,261.15,262.5,182571,479.24,4665,89870,49.22
JKPAPER, EQ, 01-Oct-2020,90.65,91.05,91.85,90,90.4,90.35,90.8,286359,260.02,3499,160143,55.92
JKTYRE, EQ, 01-Oct-2020,59.15,60,60,58.7,58.9,58.85,59.39,231350,137.39,1878,85978,37.16
JMA, EQ, 01-Oct-2020,24.95,25,26.7,24.95,25.95,25.95,25.99,8880,2.31,70,6342,71.42
JMCPROJECT, EQ, 01-Oct-2020,50.15,50.15,51.9,50.15,51.15,51.15,51,51051,26.03,733,23541,46.11
JMFINANCIL, EQ, 01-Oct-2020,77.25,77.65,79,76.6,76.9,76.85,77.58,317941,246.66,5666,119470,37.58
JMTAUTOLTD, EQ, 01-Oct-2020,2.85,2.85,2.9,2.8,2.85,2.8,2.83,107482,3.04,174,80428,74.83
JNPT, N1, 01-Oct-2020,1059.16,1059.16,1059.16,1059.16,1059.16,1059.16,1059.16,1,0.01,1,1,100
JOCIL, EQ, 01-Oct-2020,163.4,165,169,161.1,164.75,164.15,164.41,13932,22.91,489,8669,62.22
JPASSOCIAT, EQ, 01-Oct-2020,3.1,3.1,3.15,3,3.05,3.05,3.04,2914050,88.54,1301,1376253,47.23
JPINFRATEC, EQ, 01-Oct-2020,1.25,1.3,1.3,1.2,1.2,1.25,1.26,883246,11.16,215,343097,38.85
JPOLYINVST, EQ, 01-Oct-2020,13.4,12.9,14,12.9,14,14,13.03,136,0.02,7,123,90.44
JPPOWER, EQ, 01-Oct-2020,2.4,2.45,2.45,2.3,2.4,2.35,2.38,5105870,121.53,1348,2661844,52.13
JSL, EQ, 01-Oct-2020,44.35,45,45.45,43.8,44.5,44.55,44.68,756749,338.11,3612,229777,30.36
JSLHISAR, EQ, 01-Oct-2020,85.8,88.35,88.95,84.5,85,85.5,86.72,309700,268.59,4071,172808,55.8
JSWENERGY, EQ, 01-Oct-2020,56.4,57,57.3,55.05,56.2,55.95,55.97,1759833,985,6027,1213304,68.94
JSWHL, EQ, 01-Oct-2020,2257.45,2258,2336.05,2250,2303,2297.75,2297.59,325,7.47,64,280,86.15
JSWSTEEL, EQ, 01-Oct-2020,277.75,281.45,286.65,278.25,282.2,282.05,283.55,4873599,13819.08,34731,688169,14.12
JTEKTINDIA, EQ, 01-Oct-2020,75.3,75.85,78.4,75.3,75.65,75.9,77.42,171034,132.42,1231,117840,68.9
JUBILANT, EQ, 01-Oct-2020,730.95,737,741.9,730,737.4,734.3,735.76,161942,1191.5,6950,68459,42.27
JUBLFOOD, EQ, 01-Oct-2020,2344.35,2375,2393.3,2346,2370.45,2366.2,2362.81,379881,8975.85,15023,37802,9.95
JUBLINDS, EQ, 01-Oct-2020,129.15,130.8,132,128,128.85,128.85,129.39,8843,11.44,357,5508,62.29
JUMPNET, EQ, 01-Oct-2020,95.15,96.5,96.5,95.05,95.1,95.2,95.47,535697,511.42,280,362921,67.75
JUNIORBEES, EQ, 01-Oct-2020,282.18,300,300,270,283.12,283.81,284.2,153228,435.48,7208,82048,53.55
JUSTDIAL, EQ, 01-Oct-2020,380.1,381.55,396.4,378,393.9,394.3,389.01,1508599,5868.6,23251,414226,27.46
JYOTHYLAB, EQ, 01-Oct-2020,147.05,147.35,148.2,146,147.75,147.75,147.08,183307,269.61,4369,122021,66.57
JYOTISTRUC, BZ, 01-Oct-2020,3.6,3.75,3.75,3.75,3.75,3.75,3.75,35009,1.31,28, -, -
KABRAEXTRU, EQ, 01-Oct-2020,73.3,74.1,81,74.1,76.5,76.85,77.83,98977,77.04,1325,68599,69.31
KAJARIACER, EQ, 01-Oct-2020,553.5,560,565.8,535.05,545.3,549.4,549.35,247830,1361.44,8820,33229,13.41
KAKATCEM, EQ, 01-Oct-2020,146.55,148.05,153.7,146.15,149.5,150.7,150.16,11003,16.52,358,6171,56.08
KALPATPOWR, EQ, 01-Oct-2020,244.95,245,249.4,243.6,243.7,244.75,244.93,229209,561.4,4830,137406,59.95
KALYANIFRG, BE, 01-Oct-2020,135,135,141,132,136.3,135.75,136.56,586,0.8,22, -, -
KAMATHOTEL, EQ, 01-Oct-2020,31.4,32.3,33.25,31.65,32.75,32.45,32.43,314205,101.89,2185,103550,32.96
KAMDHENU, EQ, 01-Oct-2020,68.7,70.45,70.5,67.5,68.5,68.65,68.24,10919,7.45,397,6275,57.47
KANANIIND, EQ, 01-Oct-2020,3,2.85,3.15,2.85,3.15,3.15,3.13,4205,0.13,23,3650,86.8
